Wind Speed (m/s),Actual Blade Angle,Predicted Blade Angle,Power Output (Actual) (W),Power Output (Predicted) (W),Difference in Power Output (W)
3.039191008,0.841597490734024,0.999741955037373,30976.82674138,31113.5062984812,136.679557101204
9.689206123,2.18144904484929,2.00761929547367,1041277.48414699,1036409.33057177,-4868.1535752255
4.866216183,0.889830703786185,0.569693622678224,127327.199564192,126191.441684737,-1135.75787945501
8.008363724,0.124744871731973,1.32161243862723,555418.228738355,574343.976568464,18925.7478301099
13.26373959,12.9576427252472,12.4903126891258,3445334.314238,3411760.76645653,-33573.5477814749
7.983849049,3.05527096008127,3.28019085258066,596248.571398665,599772.607917091,3524.03651842556
1.677680969,0.350199659517752,0.440954521961152,5139.20079978548,5152.39471286506,13.1939130795818
7.044522762,0.727381957098355,1.1259791427732,384531.13051901,388821.202112089,4290.07159307931
11.20621014,1.92556872359607,2.34075997024674,1599849.24605134,1617837.95755619,17988.7115048473
7.246212006,5.25041367049969,5.8364338674179,471497.1136408,478361.809085773,6864.69544497272
1.64169395,1.07566866071717,0.1148687262065,4914.35543698954,4783.47186483934,-130.883572150201
6.90920496,1.61844008450632,2.5647524575756,371843.033777185,381452.390781222,9609.3570040373
9.635174751,2.35467801157566,3.11983560688463,1028725.17039988,1049797.14637496,21071.9759750859
19.13524055,11.5175984903421,11.8841663815268,10034474.779952,10113548.4290355,79073.64908351
7.243612766,12.3490745907332,11.1803552116968,554054.840324141,540379.079297495,-13675.7610266465
1.506440043,2.70457215012454,2.92580919422399,3968.48873898802,3991.77442207865,23.2856830906312
10.5001297,1.66858130245597,1.92163535291932,1306934.07104186,1315953.37172431,9019.30068244948
7.837483883,9.23024674309951,8.72078451737021,655578.837701664,648027.610241043,-7551.22746062046
11.23048019,3.62316127178235,3.57528596519931,1684295.84546398,1682208.07798656,-2087.76747741341
3.231014967,0.676041774726116,0.372311272937218,37048.3742193963,36732.9602683987,-315.413950997558
3.752863884,3.19310242112692,2.51021457079681,62151.1197709694,61039.865594547,-1111.25417642242
4.77082777,0.863642029763096,0.660427103301579,119897.792771732,119218.413328875,-679.379442857084
9.518590927,10.1554500123421,10.667173050382,1198957.37917116,1212544.53448424,13587.1553130841
8.848471642,2.00748674470071,1.86062345789059,789350.637313172,786218.119024611,-3132.51828856149
2.055907965,0.639435432892259,0.596252972294848,9534.92770527611,9523.37472653413,-11.5529787419764
14.0424099,7.37745877821746,7.24955370808214,3612729.36939744,3601825.30821267,-10904.0611847695
3.879580021,0.76013510830589,1.34164433339957,64287.8460330309,65333.2552692205,1045.40923618956
6.666901112,1.9442839337939,2.32774842357896,337050.421947704,340548.848614076,3498.42666637228
8.986195564,5.5752746944614,5.9795548851639,906493.402425978,915525.438028028,9032.0356020499
4.126059055,2.0456599455934,2.65333020881408,80115.9960080449,81430.160972413,1314.16496436816
10.36108017,4.86022962271426,5.18906831593613,1364993.17568364,1376254.08853832,11260.9128546715
11.61857033,2.30199749066414,1.83001587027359,1801215.78291758,1778425.02636072,-22790.7565568639
6.024836063,-0.0202681813596126,0.739959655340579,235519.982061019,240638.627549505,5118.64548848555
3.6606071,0.291953921690958,1.06951536184024,53297.9663431925,54472.2408976362,1174.27455444369
2.925683975,0.0624169943723796,0.761301174807224,27033.337772456,27572.1817465196,538.843974063559
7.239570141,1.57721557562805,0.989437733520667,427291.80534753,420425.436452444,-6866.36889508576
12.01255989,7.74255225967317,8.30326600915404,2281091.62829733,2311015.89281109,29924.2645137683
8.512029648,2.47357187102459,3.27431690011306,711541.205435064,726745.602955662,15204.3975205976
9.714158058,7.08723268466103,6.57246861154355,1187794.88081238,1173267.09906307,-14527.7817493074
12.39140987,3.32678551728146,2.75010473748459,2245123.03071574,2211341.97439654,-33781.0563191967
4.948266983,0.689963818182015,0.82990500533759,133131.572229703,133653.584254165,522.012024462252
1.723564982,0.836770450709724,0.669433740942722,5649.20626408542,5622.82778251082,-26.3784815745985
2.052948952,-0.112323237758464,0.355086215950574,9293.5594809578,9418.07042473919,124.510943781394
10.97049999,2.36354516439596,2.47427037344414,1518808.16194107,1523309.08257093,4500.92062985664
8.857171059,5.99543024189686,5.51477400045305,876993.00041134,866710.582179285,-10282.4182320556
11.35383034,4.57450810302571,4.29794359186045,1783274.94530958,1770812.61571501,-12462.3295945679
9.308941841,3.57382356794245,3.28475423948945,958008.190878791,950828.949653144,-7179.24122564716
9.832928658,2.53718970685753,2.39831317027782,1098717.39744989,1094652.46696284,-4064.93048705347
2.855134964,1.02365164657249,0.700782033600181,25813.2830239786,25581.9260038391,-231.35702013956
6.974689007,3.96679607147736,3.41175181118707,407047.248467126,401249.254746672,-5797.99372045399
3.155280113,0.609639383260396,0.972260894727841,34439.5063537095,34790.2121194648,350.70576575525
0.878756702,0.0746197691804749,0.187008127744451,732.781512782591,735.129538561619,2.3480257790286
4.119504929,1.57797645960519,1.05614813398854,78728.2029082738,77605.0514855098,-1123.15142276397
5.315269947,0.893498036506667,0.664231820895905,165946.212414344,164886.247178398,-1059.96523594554
3.799325943,0.479900893094162,0.835962416170785,59907.0092856527,60508.211105057,601.201819404363
17.34951019,12.5706124856325,13.2397616876812,7648494.86899698,7756081.96891099,107587.099914012
6.168508053,3.08602532554014,2.87049826948783,275221.046287262,273663.583113751,-1557.4631735108
4.464925766,0.792839576834977,1.47555403526436,98087.6802173562,99958.6096621808,1870.92944482467
3.223884106,0.719454314606009,0.49726715166309,36848.4021660373,36619.1925632214,-229.209602815899
6.014527798,8.29468344068575,8.47711866123117,290011.192738373,291233.242461414,1222.04972304159
1.179566979,0.455482270476675,0.594657349890066,1791.54119000571,1798.57361126822,7.03242126250871
11.47509003,2.25737765871523,2.03103206715174,1733229.89134209,1722700.19307226,-10529.6982698289
7.704582214,2.50583557227833,1.81560859856604,528106.737577292,518387.889571024,-9718.84800626786
15.41081047,13.70321509063,13.4957979805821,5487943.74735133,5464571.70856369,-23372.0387876416
1.882946014,-0.399932780088118,0.346660407975069,7111.58048738796,7265.03271956141,153.452232173452
2.475380898,1.26571421068719,1.42559298382804,16935.4960593226,17010.1568344218,74.6607750992043
2.972379923,0.755994550900159,1.06721457309613,28909.2883917595,29160.9147131067,251.626321347187
18.55241013,9.28444820390444,9.24088685175314,8706183.74308247,8697619.71775737,-8564.02532509901
2.580755949,-0.301952536756469,0.395240800575625,18362.061163395,18731.0129528685,368.951789473591
3.845284939,1.20708826926598,1.77111331097516,63380.368972505,64367.692642042,987.323669536971
2.756525993,1.25776355282938,0.681076252377146,23380.9886050311,23009.1090989801,-371.879506050991
7.811600208,0.997530070117605,1.55960179049409,528285.03654179,536533.77135109,8248.73480929993
2.268210888,1.23105992515639,1.18914391924399,13016.8803657168,13001.8210316676,-15.0593340492196
9.762861252,6.33575596843865,6.40890345171334,1184221.16269884,1186316.75271922,2095.59002037323
20.22648048,4.37767630085662,4.81051046547056,10031979.2505179,10142249.4280964,110270.177578453
5.194030762,4.85131948326325,3.81809384164061,171922.15227311,167464.724554408,-4457.42771870157
8.508722305,1.1072974708136,1.18115045271999,684799.785409862,686200.458118814,1400.67270895198
2.205264091,5.07664401736164,4.48970926346899,13232.7085056536,13038.9114275666,-193.797078087036
11.38311005,1.86266013901902,1.89868578395454,1673959.92802386,1675595.87848907,1635.95046520932
7.27721405,1.1342077066567,2.29581598022647,428735.619343034,442518.205823024,13782.5864799903
16.59267044,4.60878820217065,4.33283124538227,5570779.89460119,5531967.91533019,-38811.9792709984
4.759293079,1.03889051746512,0.860845877074233,119611.887284587,119020.963003837,-590.924280749969
13.33162022,3.29734351591738,2.65458089292586,2793785.32572371,2746895.89112647,-46889.4345972338
12.43148041,3.74538787010936,4.22520559146007,2291733.66358141,2320114.18794443,28380.5243630209
3.386251926,3.24366413829673,2.87573149464002,45718.5946631031,45278.7475988199,-439.847064283269
2.545219898,1.93998396434241,2.12095215564339,18752.0267357455,18843.8925136211,91.8657778755805
7.004964828,2.48818844651364,1.97645205386087,396723.487451721,391307.972465212,-5415.51498650911
5.656986237,1.74839943030271,1.806503411095,204818.59194005,205142.436671153,323.844731103454
14.56260967,2.03096918372734,1.5505334734481,3520937.26723665,3475257.01543333,-45680.2518033148
11.05568981,7.14781405033396,6.72660085814345,1753509.69919359,1735985.62506125,-17524.0741323456
2.082851887,1.37235768933829,0.0055052040019925,10118.6412629531,9738.38848757284,-380.252775380248
10.36802959,3.01126059837669,2.84450685365594,1304297.12872661,1298575.23402962,-5721.8946969877
3.591608047,0.757899341134208,1.20337234551471,51005.1920123035,51640.6162554325,635.424243129055
9.126412392,1.88057608791576,2.89381637684744,863124.700853998,886837.79902233,23713.0981683318
3.721894026,0.183145569322018,0.568351866394293,55847.3096423281,56458.7596704782,611.450028150081
7.192625046,2.26808685079091,2.31225460808269,426947.96057466,427453.952040613,505.991465952655
15.33804035,1.76763552498129,2.19362638888254,4084612.96275306,4131937.4039324,47324.4411793407
6.550104141,3.9946267220942,3.75451973206399,337384.373606305,335306.950298546,-2077.42330775893
11.90703011,3.88384725488954,3.69580895402191,2020948.12340078,2011175.02536409,-9773.09803669481
19.32666016,6.67643751938533,7.24811210811618,9262678.7156994,9389734.63411566,127055.918416262
12.15231991,2.35615283852556,2.45428291552302,2064026.67920155,2069448.62663362,5421.94743207004
10.51830959,8.58946661289492,8.45117067813886,1561690.55832875,1556735.79580592,-4954.76252283179
5.623448849,1.28055401122867,1.03409956337363,198635.898502253,197286.561315328,-1349.33718692418
1.438215971,-0.202907725505864,0.503686161380586,3187.06453688359,3251.78144774241,64.7169108588196
1.431684971,0.37621649631653,0.345620432753539,3196.16626021433,3193.40197065088,-2.76428956345808
11.49378014,12.0433502541784,11.9423472584776,2199188.62677418,2194466.92565776,-4721.701116418
1.789193988,1.63532075071196,1.07394321828548,6460.2283663063,6361.23572792144,-98.9926383848606
9.537725449,3.46918191952154,3.26568776640438,1027597.36652855,1022161.58532882,-5435.78119973058
14.28324986,2.65910803865333,3.70394597454967,3378521.69006637,3472257.51687902,93735.8268126464
2.955980062,0.685511420498769,0.182354326991364,28377.3611915503,27977.2472514612,-400.113940089101
2.323821068,1.22285509472039,0.808393296614225,13994.7876899145,13834.6593716219,-160.128318292649
4.388122082,2.30929315073545,2.04785636353385,97057.4121325342,96377.3033483898,-680.108784144337
5.744439125,6.3104772282089,6.05921085539586,241089.71751799,239623.316185741,-1466.40133224844
7.038368225,2.12692778950483,3.34784160481102,398547.919979241,411654.112452882,13106.1924736405
16.41587067,6.63136828923238,7.59922534086669,5670064.9314732,5801884.09939063,131819.167917432
9.434209824,7.9277589379474,6.92074901338012,1109763.383605,1083730.28127541,-26033.1023295911
3.064409971,1.34821615660721,0.872500757838792,32203.2188866691,31781.7520656209,-421.46682104822
10.25014019,3.68953694497076,4.79630833858224,1282798.75318919,1319495.10770513,36696.3545159414
4.917304993,0.984434181757619,0.721443106696104,131726.058707271,130763.343061443,-962.715645827877
11.27490997,3.94686412949385,4.08399301509607,1718649.53630887,1724700.76792719,6051.2316183201
5.46378994,7.40013973687572,8.1105829421512,212924.115567829,216491.804072707,3567.68850487753
8.132491112,3.48806138063637,3.52845134437367,637341.8108977,638010.647199322,668.836301621865
13.16009998,7.87182571939666,7.61198326376117,3008327.58679332,2990094.37151985,-18233.2152734678
12.44723034,1.36824966297024,1.65985590675541,2159315.78956798,2176629.51712916,17313.7275611879
7.151815891,3.16176150431815,3.18243790263362,429786.700427542,430019.562870428,232.862442886049
2.649816036,0.763735253016679,0.984798594508176,20486.3989018058,20613.0297406799,126.630838874102
15.34245014,6.93465840662171,6.60375081879815,4662650.39130233,4625857.28382332,-36793.1074790107
12.16664028,2.64787718658762,2.41759528511186,2087507.66205154,2074738.94121822,-12768.7208333146
2.661505938,-0.794452283781211,0.638184314273947,19854.2940131644,20685.8546847779,831.560671613504
18.27190018,2.50392778465719,3.17688605513255,7043742.60316911,7170133.22729573,126390.624126614
2.121222019,-0.317932290478878,0.553605025950653,10191.5195781359,10447.6256931998,256.106115063869
4.391322136,0.974080943910526,0.99147567939313,93788.8433661101,93834.1935760047,45.3502098946337
13.95726013,6.10895481973865,7.1827798206666,3441220.76655181,3531110.40030775,89889.6337559391
3.55705905,0.319274022469498,0.970238176215597,48939.617916627,49841.6165517486,901.998635121636
8.306729317,4.35152779880538,4.44786590809452,694428.211772285,696128.27031388,1700.05854159512
6.354926109,2.30131341231111,3.23384197720377,294734.667112309,302103.000047622,7368.33293531276
2.130228043,3.54571933128628,2.8835681321505,11471.7593792928,11274.6936775502,-197.065701742667
6.557874203,1.994661835637,2.26224834500788,321220.969065278,323544.396110801,2323.42704552331
9.413217545,6.74595648000493,7.16381592792684,1072023.44740473,1082753.95075555,10730.5033508202
14.67020035,4.99086510606421,4.51602891688045,3887268.29103645,3841112.35875654,-46155.9322799128
4.547023773,4.97535735242969,4.63126697366196,115704.329701428,114708.397475456,-995.932225971978
2.084981918,0.916826151684602,0.860710708550083,10022.6003401833,10006.9413101489,-15.6590300343996
9.561130524,2.44086283672579,2.83312999186782,1007509.54954926,1018065.20651965,10555.6569703957
10.03862,2.65627038623005,2.09840627807705,1172829.63128457,1155454.58193526,-17375.0493493171
2.682667971,1.22251515010084,1.55636439816937,21530.5417050118,21728.9805800855,198.438875073705
8.314011574,0.218085453804619,1.04596467948502,623122.16350453,637770.032279313,14647.8687747832
5.337123871,1.59718346283713,1.90126782393471,171295.160199786,172718.444027115,1423.28382732935
10.37292004,5.10520384329687,5.28870704696673,1378095.77114518,1384401.31169192,6305.54054673598
4.910783768,3.215189125091,3.89146406402803,139336.221678451,141801.984558726,2465.7628802743
7.914974213,1.95213992058874,2.80081795394331,564109.856500557,577065.740642576,12955.884142019
4.73824501,2.39268709051223,2.93126597209539,122465.792870829,124229.707017917,1763.91414708742
8.443800926,7.0789738193221,6.5267923162186,779928.299182073,769693.686940708,-10234.6122413651
6.637532234,4.11049294245743,4.50068373623514,352118.465705108,355631.420242383,3512.95453727496
13.1964798,4.10047775238226,4.1091395223345,2766508.04447844,2767120.89776387,612.853285426274
11.17858982,8.81199560258243,8.31950062343626,1884211.62586259,1863031.01647415,-21180.609388436
3.929399967,3.10160399013279,3.53469600082422,71170.0960445867,71979.0698611492,808.973816562546
1.205260038,0.643131017771508,0.402854782763453,1921.29344086683,1908.34168435343,-12.9517565133933
14.86820984,2.4336556113007,2.79487605013035,3788033.99215317,3824587.06928663,36553.0771334586
5.197176933,1.16449909138977,0.662457212298207,156300.562994716,154130.771339351,-2169.79165536456
6.695096016,0.636575897445994,1.30645110901342,329262.278621208,335451.555592915,6189.27697170706
11.23233986,1.67524507774918,2.08210156123815,1600144.90436605,1617896.09668891,17751.1923228602
5.038435936,7.2811839985326,7.41330033068922,166498.354006641,167018.61265981,520.25865316912
1.383831024,0.515559074136925,0.458324964172753,2897.63331025422,2892.96371000468,-4.6696002495346
12.30237961,1.28057126513268,1.74664895327351,2079778.42939553,2106496.26454576,26717.835150226
2.053194046,1.33578371394194,1.17405770385603,9682.78083468691,9639.68399320253,-43.0968414843755
4.18930912,3.41155571331301,3.31060255828636,86949.0217282678,86720.5025259875,-228.51920228028
8.515794754,1.65055299000657,1.86343978469244,696837.750526852,700885.371722805,4047.62119595357
2.481031895,5.15879233802696,5.64897530332083,18882.2293275769,19112.7080502746,230.478722697699
3.171334028,1.8052702226967,1.372988935302,36141.9478312486,35717.457326413,-424.49050483563
6.507309914,3.27718752706557,2.90524046342357,324728.251125461,321572.801958714,-3155.44916674751
10.26014996,2.20750022073276,1.5833419620277,1237277.74032438,1216522.32500881,-20755.4153155684
6.708593845,2.75329018408233,2.77253956062187,350933.546991162,351112.478468483,178.931477321603
0.560331285,0.668927953956239,0.115973803002249,193.196943602906,190.201926425638,-2.99501717726849
10.66329002,5.53598430299423,5.62891177113631,1513177.82607804,1516646.73861696,3468.91253892123
11.46168995,2.42147607166966,2.25025457167177,1734772.24096064,1726834.81207132,-7937.42888931208
5.498114109,1.17508476541572,1.19922442658695,185108.510448827,185232.033496558,123.523047730821
9.758152962,2.2351911923786,1.81334197008966,1065202.14989039,1053134.13884702,-12068.0110433742
7.437524796,0.979616350477881,0.881770399806303,455740.253561337,454500.875744335,-1239.37781700178
11.02781963,3.09802501817534,3.01206453919132,1573066.22623546,1569516.92082616,-3549.30540930317
2.917114019,0.877297521916251,1.28656799817628,27419.2465593837,27732.0317710122,312.78521162847
9.228011131,1.84780181297592,2.16180956626894,891479.77631266,899076.744052741,7596.9677400816
10.83306026,1.43183074288684,2.08193757165023,1425968.9008783,1451414.56477062,25445.663892315
7.854291916,5.54440630125183,5.71975103310351,604822.086597475,607437.795551367,2615.70895389176
12.7238903,6.55119622791083,7.05339979062707,2635232.03491522,2667082.45166999,31850.4167547752
8.125635147,5.90650223502195,5.7794271303264,675678.160298347,673579.181694234,-2098.97860411298
9.364697456,2.44404847885829,2.37877224064928,946759.418290569,945108.931876157,-1650.48641441215
10.69112968,3.98970238633124,3.79086740560926,1466885.76473486,1459405.11766907,-7480.64706579153
6.241568089,2.23339318495337,2.74168232357664,278733.607574323,282538.720489913,3805.11291559006
14.86818027,7.63303679204654,7.79530793251333,4314150.63188871,4330571.28112834,16420.6492396221
9.312532425,2.50549754409536,2.93525834910044,932553.822194456,943239.591150478,10685.768956022
2.58189106,-0.182100201036123,0.526661923568694,18449.8098235354,18825.3788981949,375.569074659488
13.55342007,11.4001382247785,11.3255891558914,3556653.46421585,3550939.14494321,-5714.31927264715
8.935283661,2.02086244652871,1.85259961021234,813105.963424956,809410.330568502,-3695.63285645342
5.46522522,5.67806102220917,5.18847803351585,204437.243399203,201976.727973726,-2460.51542547613
5.038318157,2.81982973871395,3.02101884143625,148919.619117731,149711.822698631,792.203580900154
2.902687073,4.23889269987966,3.25056745940672,29545.6113918898,28801.4345949768,-744.176796913005
2.802649975,1.90269619922267,1.0944518092367,25011.5303299553,24463.7267503736,-547.803579581701
8.187215805,7.03304874318999,7.00122216995302,710191.037066822,709653.294796649,-537.742270172807
11.9293499,1.87936412527556,1.53263030866303,1927566.35438351,1909443.68728548,-18122.667098027
4.024905205,1.52811558832932,2.22964721262472,73327.9964357077,74736.2790042808,1408.28256857315
6.005677223,1.17915291370806,1.6908970984035,241279.229527106,244692.05798367,3412.82845656428
12.91687965,5.90982075712895,5.98350120968131,2714413.44453495,2719302.22691791,4888.78238296136
8.336770058,5.54164415904705,5.82711435972237,723219.967753973,728312.453606722,5092.48585274885
0.59429878,0.484603572975406,0.0467136042040075,229.313728348072,226.483932570907,-2.82979577716532
3.490276098,0.261517114483254,0.446179506473489,46158.9503799923,46400.6819583942,241.73157840185
6.864838123,1.66999248944407,1.79718232104241,365239.13441677,366505.96598247,1266.83156569942
6.029497147,1.79210386457925,1.34047385811663,248298.151359584,245250.244772998,-3047.90658658539
5.153384209,2.49289555226274,1.68201853247905,157980.00769363,154563.297515953,-3416.71017767748
6.480288029,0.754079452979219,1.36913399099098,299560.199084492,304713.341402054,5153.14231756219
9.302059174,5.75052153995274,5.95298618031046,1009824.83352319,1014842.04100955,5017.20748636569
1.430740952,0.600821310427731,0.0607497147694667,3210.10045479972,3161.40258741824,-48.697867381481
10.25298023,6.59175816116502,6.52378321385401,1380172.02585955,1377916.35971593,-2255.66614362411
12.18583012,7.35596993977538,7.22518763973108,2359693.36423293,2352407.35175317,-7286.01247976255
2.289978981,0.468890636140891,0.165333309300058,13113.4714506467,13001.2409785973,-112.230472049379
3.002845049,0.156059920448875,0.891830737732027,29307.2146588409,29920.5767173486,613.362058507741
8.863044739,2.74409427314105,3.10586693920312,809046.371534778,816800.985029537,7754.61349475954
7.798561096,2.26449112362595,1.91049694992724,544144.461552284,538975.359191516,-5169.10236076731
11.53483963,5.2552899937122,5.5293502865318,1902099.46634537,1915049.06717547,12949.6008301033
11.74209023,3.47031825701085,3.36108606067303,1917509.83720361,1912065.28097151,-5444.55623210128
1.677204967,0.835346676114477,1.14704933436532,5205.2981656416,5250.57483869526,45.2766730536514
14.57804012,2.99130942003475,3.06892339391109,3623741.98024024,3631145.06846443,7403.08822418889
4.854137897,0.974532953796136,1.00853938831874,126679.714197938,126799.463505365,119.749307426653
7.113739014,2.55583571817108,2.54583557249001,416242.859066783,416132.02438158,-110.834685203328
9.975214958,2.17647517503925,2.73726408605465,1136084.36104053,1153221.63692938,17137.2758888474
16.88916016,7.58415178960548,7.32878697626355,6316081.78832202,6278206.07683912,-37875.7114829039
4.073656082,0.559706703422718,1.28037294035469,74009.391696299,75509.2935446532,1499.90184835417
12.83281994,3.27674807881074,4.14188724846803,2490444.7834215,2546734.34405948,56289.5606379728
4.738945007,1.08648341855385,0.48542020522144,118240.198771137,116270.767918202,-1969.4308529354
1.558200002,0.0193185945057132,0.219641933439603,4078.99219768498,4102.32552823853,23.3333305535466
6.089651108,2.88025158451317,2.06243658142362,263369.616125234,257683.602584785,-5686.01354044891
1.326714993,0.865558716908835,0.806175792913232,2578.61255838646,2574.34312667964,-4.26943170681989
5.942131996,10.5005414712173,10.475465629135,293913.159195725,293751.180464756,-161.978730969131
5.327630043,2.02501706017754,1.88166755203241,172374.502880628,171707.121683624,-667.38119700359
14.60741043,5.46519618584919,4.90404432502356,3883085.27280777,3829236.51555541,-53848.7572523542
4.246308804,0.0540308787605186,0.770971937196743,82632.0008487052,84322.028291029,1690.02744232387
12.17485046,1.82504179888329,1.7145186909292,2046019.35080191,2039878.62681252,-6140.72398939356
7.959300995,2.89089397285601,2.87117701335261,588213.813637486,587907.729860441,-306.083777045133
3.874130964,3.19121599118449,4.01593715412637,68369.430353511,69845.835716562,1476.40536305094
7.165557861,1.88364216967569,1.55764747527025,417791.310752397,414098.67784897,-3692.63290342712
0.621661425,0.326984213206946,0.0753932367894655,261.302704422926,259.441764294283,-1.86094012864294
14.39066982,3.5699472322514,3.34060501798415,3538894.80091448,3517852.04540295,-21042.7555115218
9.552597046,2.45748737141618,1.9071954247967,1005260.45508753,990492.066401858,-14768.3886856711
9.184157372,3.13892517575038,3.39979623872613,909624.149149666,915845.997762431,6221.84861276497
9.373889923,2.74120728084075,2.91762020573711,957085.899558163,961559.585883609,4473.68632544612
7.572581768,7.53223403037509,7.32168938987,568624.661018546,565809.834156853,-2814.82686169236
10.5648098,2.6665669130147,2.52045843633611,1367466.41392366,1362162.01665515,-5304.39726850903
10.59270954,5.33811958820676,5.10608150740345,1476088.5860024,1467597.64080991,-8490.94519249257
1.113368988,0.0171485633842408,0.254242650865959,1487.89992166627,1497.97419352061,10.074271854347
18.48111916,7.14034548700181,7.19673013401439,8189520.51316467,8200478.25966629,10957.7465016153
13.74843979,5.70934407088009,5.06607396607218,3257091.31557835,3205624.27478563,-51467.0407927237
11.5370903,3.46712509081399,3.71489677395672,1818671.1888159,1830385.48304695,11714.2942310425
10.95248032,4.56982883520507,4.71668912952579,1600579.30641992,1606519.73009482,5940.42367490218
1.972097039,0.486540776880944,0.887493642266917,8379.61549331796,8474.29451159713,94.679018279161
15.07291985,10.1753430206725,10.3354358146575,4762875.28609034,4779754.00711307,16878.7210227372
3.396303892,2.38272145746817,2.03134006388818,45088.535012118,44664.7223080305,-423.812704087468
8.335401535,1.31998006969235,1.32621609077463,647590.933591932,647702.122824603,111.189232670935
6.116743088,4.06108366249096,3.14060401320783,275220.379186707,268734.774222485,-6485.60496422218
6.251959801,1.45318981815649,1.52910715521676,274258.217688719,274829.387280672,571.169591953047
9.26418972,4.25059218397558,3.80846347669767,960824.604870453,950001.630825092,-10822.9740453601
6.181582928,2.41935111984167,2.74670335885557,272126.560974228,274507.18052973,2380.61955550133
6.959994793,0.581702380027152,1.21816158482756,369342.299200467,375948.821382504,6606.52218203689
2.010998964,-0.425993002056751,0.545717742366799,8656.86884244581,8900.1722138997,243.303371453892
5.37929678,5.45630303828921,4.89278164362516,193882.357206684,191181.743257098,-2700.61394958553
0.623232722,-0.979566563121193,0.14277919799792,253.551489356984,261.916239907069,8.36475055008461
4.775160789,3.12890294772662,2.62902054195211,127818.551182446,126142.808112804,-1675.7430696417
3.951932907,1.49416692339383,0.970930137359774,69347.0073985866,68352.7415108769,-994.265887709742
5.919197083,0.297261262692263,0.838187978018559,225374.611935509,228828.453513895,3453.84157838524
7.718418121,4.44783136226529,4.52360951407414,558449.130030869,559521.89478096,1072.76475009159
2.870704889,1.03575461849953,0.522174655526164,26246.708584482,25872.6416677295,-374.066916752483
10.65608978,1.51324077744951,2.27537325650409,1360252.63281355,1388644.87324779,28392.2404342417
11.74209023,11.4780783482035,11.2416563310444,2316647.65161538,2304863.46151314,-11784.1901022377
8.583254814,1.0052588645162,1.19569130592335,700966.941445189,704674.367810526,3707.42636533757
4.388877869,1.46519312977042,1.59225745553921,94910.5711307496,95241.290556426,330.719425676463
10.67451954,2.47649092286917,3.14132813848078,1403393.66105668,1428290.024378,24896.3633213204
1.830553055,-0.34891419541825,0.419948004579478,6543.94124301339,6689.1427264282,145.20148341481
2.55051899,0.866734329177266,1.06694485047929,18321.1656662949,18423.4356442429,102.269977947944
8.322001457,5.02732201173555,4.86441265200384,710256.928733091,707366.215697855,-2890.71303523623
9.273853302,0.868300409756964,1.20552049762553,880779.190358801,889059.940563648,8280.75020484673
15.14620018,3.00994549112683,3.42869945858255,4066154.77324438,4110951.4290034,44796.6557590193
8.368801117,2.13585975649884,2.11509184746136,670129.606676959,669754.842478525,-374.764198433841
6.255568981,0.974467290829163,0.477331171623059,271125.524775902,267378.80379974,-3746.72097616218
1.743698955,-0.218128736938165,0.299606189666041,5677.31572457727,5761.82367464534,84.5079500680704
4.651455879,0.613782363760002,1.06890860784297,110346.966710595,111757.145500143,1410.17878954767
6.179331779,3.62573668625233,3.17458380152947,280593.042826663,277315.684993136,-3277.35783352633
7.768876076,4.25236981782466,3.38108624376968,566651.503262564,554073.558305415,-12577.9449571483
3.825093985,1.17480867063359,1.09726966822828,62331.582904381,62197.9780856035,-133.604818777458
14.56532955,12.8385590665294,13.2009556346251,4551081.54621751,4585557.84244497,34476.2962274645
4.806815147,3.6038514043011,3.21988778295735,132001.382539963,130688.463568962,-1312.91897100143
2.224235058,1.83998391647417,1.05896994059019,12480.6458167475,12216.053985409,-264.591831338415
5.299109936,1.58630710916912,2.04581809978166,167611.165396412,169716.301955268,2105.13655885553
1.201367974,-0.0975941353420332,0.170052183345423,1863.19837642728,1877.48616473531,14.2877883080309
8.942089081,2.32524335636367,1.31696959193517,821665.789914137,799469.978591781,-22195.8113223553
8.732130051,1.39632691976451,1.74076281136588,746094.304081689,753154.952190813,7060.64810912369
5.098738194,1.39424526255108,2.013480863416,148523.931683054,151051.015440804,2527.08375775037
3.437443018,0.83643186246548,0.548477001178272,44813.2938193233,44453.2075848708,-360.086234452428
7.831172943,3.94981537014103,3.60015321764103,575919.031100157,570748.863124609,-5170.16797554772
7.965824127,2.18313539749948,2.16668296550012,578647.032817294,578390.998707817,-256.034109476954
7.658328056,1.33855776035937,1.05035483312491,502510.529580521,498525.093324456,-3985.4362560648
9.356332779,5.21165999497787,5.66561899354558,1014015.42987978,1025462.89136577,11447.4614859946
5.82537508,1.64445305369078,1.46178225424182,223026.00566528,221914.231976283,-1111.77368899711
11.1600399,5.86657730525593,5.67207114941326,1748803.80413029,1740480.30048271,-8323.50364758004
7.392216206,2.6712392753868,2.52162235731936,468499.865655551,466639.148902859,-1860.71675269236
9.799824715,2.39098945106489,2.30796467886174,1083421.53187606,1081015.84999375,-2405.68188230833
7.560274124,4.78796043664166,4.60161019148188,529346.306204941,526867.068444242,-2479.23776069877
11.29673958,2.70274272926394,1.27046361160262,1673431.26156134,1609859.74189798,-63571.5196633583
6.857215881,2.73325990651819,2.02978095356375,374578.956444697,367595.50437267,-6983.45207202644
11.5148201,2.46016579937294,3.05593763296084,1760827.24130469,1788831.68954451,28004.4482398201
